il	I-PER
citait	I-PER
des	I-PER
chiffres	I-PER
à	I-PER
Steiner	I-PER
,	I-PER
qui	I-PER
se	I-PER
débattait	I-PER
.	I-PER
	
—	I-PER
Attendez	I-PER
,	I-PER
dit	I-PER
Vandeuvres	I-PER
,	I-PER
il	I-PER
nous	I-PER
faut	I-PER
un	I-PER
non	I-PER
définitif	I-PER
du	I-PER
comte	I-PER
.	I-PER
	
—	I-PER
Parbleu	I-PER
!	I-PER
	
elles	I-PER
épousent	I-PER
Dieu	I-PER
,	I-PER
lorsqu’	I-PER
elles	I-PER
n’	I-PER
ont	I-PER
pu	I-PER
épouser	I-PER
leur	I-PER
cousin	I-PER
,	I-PER
dit	I-PER
entre	I-PER
ses	I-PER
dents	I-PER
Vandeuvres	I-PER
,	I-PER
que	I-PER
cette	I-PER
question	I-PER
ennuyait	I-PER
,	I-PER
et	I-PER
,	I-PER
qui	I-PER
venait	I-PER
rejoindre	I-PER
Fauchery	I-PER
.	I-PER
	
Mon	I-PER
cher	I-PER
,	I-PER
avez	I-PER
-vous	I-PER
jamais	I-PER
vu	I-PER
une	I-PER
femme	I-PER
aimée	I-PER
se	I-PER
faire	I-PER
religieuse	I-PER
?	I-PER
	
On	I-PER
causait	I-PER
des	I-PER
princes	I-PER
qui	I-PER
viendraient	I-PER
à	I-PER
Paris	I-PER
pour	I-PER
l’	I-PER
exposition	I-PER
.	I-PER
	
Plusieurs	I-PER
dames	I-PER
faisaient	I-PER
un	I-PER
cercle	I-PER
devant	I-PER
la	I-PER
cheminée	I-PER
.	I-PER
	
Madame	I-PER
Du	I-PER
Joncquoy	I-PER
,	I-PER
dont	I-PER
le	I-PER
frère	I-PER
,	I-PER
un	I-PER
diplomate	I-PER
,	I-PER
avait	I-PER
rempli	I-PER
une	I-PER
mission	I-PER
en	I-PER
Orient	I-PER
,	I-PER
donnait	I-PER
des	I-PER
détails	I-PER
sur	I-PER
la	I-PER
cour	I-PER
de	I-PER
Nazar-Eddin	S-PER
.	I-PER
	
—	I-PER
	
Jamais	I-PER
vous	I-PER
ne	I-PER
devineriez	I-PER
de	I-PER
quelle	I-PER
invitation	I-PER
elle	I-PER
m’	I-PER
a	I-PER
chargé	I-PER
.	I-PER
	
—	I-PER
Ah	I-PER
!	I-PER
…	I-PER
	
Je	I-PER
vous	I-PER
voyais	I-PER
si	I-PER
affairé	I-PER
…	I-PER
Tenez	I-PER
,	I-PER
vous	I-PER
allez	I-PER
vous	I-PER
rendre	I-PER
utile	I-PER
.	I-PER
	
—	I-PER
	
On	I-PER
m’	I-PER
accuse	I-PER
d’	I-PER
être	I-PER
dévote	I-PER
,	I-PER
dit	I-PER
-elle	I-PER
avec	I-PER
sa	I-PER
tranquille	I-PER
franchise	I-PER
;	I-PER
	
cela	I-PER
ne	I-PER
m’	I-PER
empêche	I-PER
pas	I-PER
de	I-PER
trouver	I-PER
bien	I-PER
cruelles	I-PER
les	I-PER
enfants	I-PER
qui	I-PER
s’	I-PER
entêtent	I-PER
dans	I-PER
un	I-PER
pareil	I-PER
suicide	I-PER
.	I-PER
	
Et	I-PER
il	I-PER
ne	I-PER
se	I-PER
pressa	I-PER
plus	I-PER
,	I-PER
il	I-PER
se	I-PER
donna	I-PER
pour	I-PER
prétexte	I-PER
l’	I-PER
invitation	I-PER
qu’	I-PER
on	I-PER
l’	I-PER
avait	I-PER
chargé	I-PER
de	I-PER
faire	I-PER
et	I-PER
qui	I-PER
n’	I-PER
était	I-PER
pas	I-PER
commode	I-PER
à	I-PER
présenter	I-PER
.	I-PER
	
Les	I-PER
dames	I-PER
causaient	I-PER
d’	I-PER
une	I-PER
prise	I-PER
de	I-PER
voile	I-PER
,	I-PER
une	I-PER
cérémonie	I-PER
très	I-PER
touchante	I-PER
,	I-PER
dont	I-PER
le	B-MISC
Paris	I-MISC
mondain	E-MISC
restait	I-PER
tout	I-PER
ému	I-PER
depuis	I-PER
trois	I-PER
jours	I-PER
.	I-PER
	
C’	I-PER
était	I-PER
la	I-PER
fille	I-PER
aînée	I-PER
de	I-PER
la	B-PER
baronne	I-PER
de	I-PER
Fougeray	E-PER
qui	I-PER
venait	I-PER
d’	I-PER
entrer	I-PER
aux	I-PER
Carmélites	I-PER
,	I-PER
par	I-PER
une	I-PER
vocation	I-PER
irrésistible	I-PER
.	I-PER
	
Madame	I-PER
Chantereau	I-PER
,	I-PER
un	I-PER
peu	I-PER
cousine	I-PER
des	I-PER
Fougeray	I-PER
,	I-PER
racontait	I-PER
que	I-PER
la	I-PER
baronne	I-PER
avait	I-PER
dû	I-PER
se	I-PER
mettre	I-PER
au	I-PER
lit	I-PER
,	I-PER
le	I-PER
lendemain	I-PER
,	I-PER
tellement	I-PER
les	I-PER
larmes	I-PER
l’	I-PER
étouffaient	I-PER
.	I-PER
	
—	I-PER
Monsieur	I-PER
Fauchery	I-PER
,	I-PER
est	I-PER
-ce	I-PER
que	I-PER
vous	I-PER
n’	I-PER
avez	I-PER
pas	I-PER
publié	I-PER
un	I-PER
portrait	I-PER
de	I-PER
monsieur	I-PER
de	I-PER
Bismarck	I-PER
?	I-PER
…	I-PER
	
Vous	I-PER
lui	I-PER
avez	I-PER
parlé	I-PER
?	I-PER
	
—	I-PER
	
Oui	I-PER
,	I-PER
on	I-PER
annonce	I-PER
de	I-PER
très	I-PER
belles	I-PER
fêtes	I-PER
,	I-PER
dit	I-PER
madame	I-PER
Du	I-PER
Joncquoy	I-PER
.	I-PER
	
—	I-PER
Que	I-PER
complotez	I-PER
-vous	I-PER
donc	I-PER
,	I-PER
monsieur	I-PER
de	I-PER
Vandeuvres	I-PER
?	I-PER
	
—	I-PER
Oh	I-PER
!	I-PER
	
non	I-PER
,	I-PER
répondit	I-PER
la	I-PER
vieille	I-PER
dame	I-PER
.	I-PER
	
Il	I-PER
est	I-PER
toujours	I-PER
en	I-PER
garnison	I-PER
à	I-PER
Bourges	I-PER
.	I-PER
	
—	I-PER
	
J’	I-PER
ai	I-PER
vu	I-PER
le	I-PER
roi	I-PER
de	I-PER
Prusse	I-PER
,	I-PER
l’	I-PER
année	I-PER
dernière	I-PER
,	I-PER
à	I-PER
Bade	I-PER
.	I-PER
	
Il	I-PER
est	I-PER
encore	I-PER
plein	I-PER
de	I-PER
vigueur	I-PER
pour	I-PER
son	I-PER
âge	I-PER
.	I-PER
	
—	I-PER
	
À	I-PER
quoi	I-PER
travaillez	I-PER
-vous	I-PER
donc	I-PER
si	I-PER
tard	I-PER
?	I-PER
	
demanda	I-PER
madame	I-PER
Du	I-PER
Joncquoy	I-PER
.	I-PER
	
Je	I-PER
vous	I-PER
croyais	I-PER
à	I-PER
la	I-PER
réception	I-PER
du	I-PER
ministre	I-PER
des	I-PER
Finances	I-PER
.	I-PER
	
Vandeuvres	I-PER
avait	I-PER
regardé	I-PER
Fauchery	I-PER
.	I-PER
	
Tous	I-PER
deux	I-PER
se	I-PER
trouvaient	I-PER
derrière	I-PER
le	I-PER
marquis	I-PER
,	I-PER
et	I-PER
il	I-PER
le	I-PER
flairaient	I-PER
.	I-PER
	
Lorsque	I-PER
Vandeuvres	I-PER
put	I-PER
le	I-PER
prendre	I-PER
à	I-PER
part	I-PER
,	I-PER
pour	I-PER
lui	I-PER
parler	I-PER
de	I-PER
cette	I-PER
belle	I-PER
personne	I-PER
qu’	I-PER
il	I-PER
menait	I-PER
à	I-PER
la	I-PER
campagne	I-PER
,	I-PER
le	I-PER
vieillard	I-PER
affecta	I-PER
une	I-PER
grande	I-PER
surprise	I-PER
.	I-PER
	
Peut-être	I-PER
l’	I-PER
avait	I-PER
-on	I-PER
vu	I-PER
avec	I-PER
la	I-PER
baronne	I-PER
Decker	E-PER
,	O
chez	O
laquelle	O
il	O
passait	O
parfois	O
quelques	O
jours	O
,	O
à	O
Viroflay	S-LOC
.	O
	
Vandeuvres	S-PER
,	O
pour	O
seule	O
vengeance	O
,	O
lui	O
demanda	O
brusquement	O
:	O
	
—	O
Parbleu	O
!	O
qu’	O
ils	O
ne	O
disent	O
rien	O
,	O
s’	O
ils	O
veulent	O
ne	O
rien	O
dire	O
…	O
	
J’	O
en	O
trouverai	O
qui	O
parleront	O
.	O
	
—	O
Mon	O
Dieu	S-PER
!	O
	
comment	O
vous	O
dire	O
…	O
	
Il	O
ne	O
me	O
plaît	O
pas	O
.	O
	
Il	O
a	O
l’	O
air	O
brutal	O
et	O
mal	O
élevé	O
.	O
	
Puis	O
,	O
moi	O
,	O
je	O
le	O
trouve	O
stupide	O
.	O
	
—	O
Une	O
autre	O
fois	O
,	O
continuait	O
Steiner	S-PER
plus	O
bas	O
,	O
Léonide	S-PER
a	O
fait	O
venir	O
son	O
ténor	O
à	O
Montauban	S-LOC
.	O
	
Elle	O
habitait	O
le	B-LOC
château	I-LOC
de	I-LOC
Beaurecueil	E-LOC
,	O
deux	O
lieues	O
plus	O
loin	O
,	O
et	O
elle	O
arrivait	O
tous	O
les	O
jours	O
,	O
dans	O
une	O
calèche	O
attelée	O
de	O
deux	O
chevaux	O
,	O
pour	O
le	O
voir	O
au	B-LOC
Lion-d’Or	I-LOC
,	O
où	O
il	O
était	O
descendu	O
…	O
	
La	O
voiture	O
attendait	O
à	O
la	O
porte	O
,	O
Léonide	S-PER
restait	O
des	O
heures	O
,	O
pendant	O
que	O
le	O
monde	O
se	O
rassemblait	O
et	O
regardait	O
les	O
chevaux	O
.	O
	
Cependant	O
,	O
Fauchery	S-PER
jugea	O
que	O
le	O
moment	O
était	O
arrivé	O
de	O
risquer	O
l’	O
invitation	O
au	B-PER
comte	I-PER
Muffat	E-PER
.	O
	
La	O
soirée	O
s’	O
avançait	O
.	O
	
La	B-PER
Faloise	E-PER
aurait	O
pourtant	O
bien	O
voulu	O
savoir	O
le	O
nom	O
de	O
la	O
femme	O
.	O
	
Mais	O
la	O
comtesse	O
avait	O
rappelé	O
Vandeuvres	S-PER
,	O
qu’	O
elle	O
interrogeait	O
sur	O
la	O
façon	O
dont	O
les	B-MISC
Anglais	E-MISC
faisaient	O
le	O
thé	O
.	O
	
Il	O
se	O
rendait	O
souvent	O
en	O
Angleterre	S-LOC
,	O
où	O
ses	O
chevaux	O
couraient	O
.	O
	
Selon	O
lui	O
,	O
les	B-MISC
Russes	E-MISC
seuls	O
savaient	O
faire	O
le	O
thé	O
;	O
et	O
il	O
indiqua	O
leur	O
recette	O
.	O
	
Puis	O
,	O
comme	O
s’	O
il	O
eût	O
continué	O
tout	O
un	O
travail	O
intérieur	O
pendant	O
qu’	O
il	O
parlait	O
,	O
il	O
s’	O
interrompit	O
pour	O
demander	O
:	O
—	O
J’	O
en	O
suis	O
,	O
elle	O
m’	O
a	O
invité	O
ce	O
matin	O
.	O
	
Alors	O
,	O
ils	O
ricanèrent	O
,	O
les	O
yeux	O
luisants	O
,	O
se	O
donnant	O
des	O
détails	O
sur	O
la	O
table	O
d’	O
hôte	O
de	O
la	B-LOC
rue	I-LOC
des	I-LOC
Martyrs	E-LOC
,	O
où	O
la	O
grosse	O
Laure	B-PER
Piédefer	E-PER
,	O
pour	O
trois	O
francs	O
,	O
faisait	O
manger	O
les	O
petites	O
femmes	O
dans	O
l’	O
embarras	O
.	O
	
Un	O
joli	O
trou	O
!	O
	
Toutes	O
les	O
petites	O
femmes	O
baisaient	O
Laure	S-PER
sur	O
la	O
bouche	O
.	O
	
Et	O
,	O
comme	O
la	B-PER
comtesse	I-PER
Sabine	E-PER
tournait	O
la	O
tête	O
,	O
ayant	O
saisi	O
un	O
mot	O
au	O
passage	O
,	O
ils	O
se	O
reculèrent	O
,	O
se	O
frottant	O
l’	O
un	O
contre	O
l’	O
autre	O
,	O
égayés	O
,	O
allumés	O
.	O
	
Près	O
d’	O
eux	O
,	O
ils	O
n’	O
avaient	O
pas	O
remarqué	O
Georges	B-PER
Hugon	E-PER
,	O
qui	O
les	O
écoutait	O
,	O
en	O
rougissant	O
si	O
fort	O
,	O
qu’	O
un	O
flot	O
rose	O
allait	O
de	O
ses	O
oreilles	O
à	O
son	O
cou	O
de	O
fille	O
.	O
	
Ce	O
bébé	O
était	O
plein	O
de	O
honte	O
et	O
de	O
ravissement	O
.	O
	
Depuis	O
que	O
sa	O
mère	O
l’	O
avait	O
lâché	O
dans	O
le	O
salon	O
,	O
il	O
tournait	O
derrière	O
madame	B-PER
de	I-PER
Chezelles	E-PER
,	O
la	O
seule	O
femme	O
qui	O
lui	O
parût	O
chic	O
.	O
	
Et	O
encore	O
Nana	S-PER
l’	O
enfonçait	O
joliment	O
!	O
	
Vandeuvres	S-PER
,	O
qui	O
regardait	O
les	O
dames	O
,	O
sauta	O
brusquement	O
à	O
un	O
autre	O
sujet	O
.	O
	
—	O
Très	O
sérieusement	O
…	O
	
Si	O
je	O
ne	O
fais	O
pas	O
ma	O
commission	O
,	O
elle	O
m’	O
arrachera	O
les	O
yeux	O
.	O
	
Une	O
toquade	O
,	O
vous	O
savez	O
.	O
	
—	O
Voyons	O
,	O
vous	O
êtes	O
allé	O
chez	O
elle	O
,	O
fit	O
remarquer	O
Vandeuvres	S-PER
.	O
	
Le	O
jeune	O
homme	O
,	O
avec	O
ses	O
yeux	O
clairs	O
et	O
ses	O
frisures	O
blondes	O
de	O
fille	O
déguisée	O
en	O
garçon	O
,	O
saluait	O
la	O
comtesse	O
sans	O
embarras	O
,	O
lui	O
rappelait	O
une	O
partie	O
de	O
volant	O
qu’	O
ils	O
avaient	O
faite	O
ensemble	O
,	O
deux	O
ans	O
plus	O
tôt	O
,	O
aux	B-LOC
Fondettes	E-LOC
.	O
	
—	O
Moi	O
,	O
j’	O
étais	O
très	O
bien	O
placée	O
,	O
déclara	O
Léonide	S-PER
.	O
	
J’	O
ai	O
trouvé	O
ça	O
curieux	O
.	O
	
—	O
Alors	O
,	O
disait	O
la	O
jeune	O
femme	O
,	O
nous	O
aurons	O
le	B-PER
shah	I-PER
de	I-PER
Perse…	E-PER
	
—	O
	
Sérieusement	O
?	O
	
demanda	O
Vandeuvres	S-PER
,	O
qui	O
croyait	O
à	O
une	O
plaisanterie	O
.	O
	
—	O
Elle	O
a	O
dû	O
être	O
très	O
bien	O
,	O
cette	O
dame	O
Du	B-PER
Joncquoy	E-PER
,	O
il	O
y	O
a	O
quinze	O
ans	O
…	O
	
La	O
pauvre	O
Estelle	S-PER
s’	O
est	O
encore	O
allongée	O
.	O
	
En	O
voilà	O
une	O
jolie	O
planche	O
à	O
mettre	O
dans	O
un	O
lit	O
!	O
	
—	O
	
Est	O
ce	O
que	O
vous	O
êtes	O
souffrante	O
,	O
ma	O
chère	O
?	O
	
demanda	O
madame	B-PER
Chantereau	E-PER
,	O
la	O
femme	O
d’	O
un	O
maître	O
de	O
forges	O
,	O
en	O
voyant	O
la	O
comtesse	O
prise	O
d’	O
un	O
léger	O
frisson	O
,	O
qui	O
la	O
pâlissait	O
.	O
	
—	O
	
Je	O
vous	O
conseille	O
de	O
traiter	O
les	O
autres	O
de	O
sceptiques	O
,	O
vous	O
qui	O
ne	O
croyez	O
à	O
rien	O
,	O
dit	O
Léonide	S-PER
,	O
en	O
lui	O
ménageant	O
une	O
petite	O
place	O
à	O
côté	O
d’	O
elle	O
.	O
	
C’	O
est	O
vous	O
qui	O
gâtez	O
vos	O
plaisirs	O
.	O
